age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,income
23,Private,874986,Masters,11,Divorced,Armed-Forces,Own-child,White,Female,0,0,55,United-States,<=50K
69,Private,527088,Prof-school,8,Married-civ-spouse,Armed-Forces,Unmarried,White,Male,0,0,64,Mexico,>50K
38,Private,940592,11th,7,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Female,0,0,55,United-States,>50K
88,Private,358355,5th-6th,8,Separated,Protective-serv,Wife,White,Male,0,0,84,United-States,<=50K
49,Private,550412,Masters,12,Divorced,Armed-Forces,Husband,White,Female,0,0,69,United-States,<=50K
70,Private,503341,Some-college,8,Never-married,Machine-op-inspct,Husband,White,Male,0,0,35,United-States,>50K
76,Self-emp,538107,Masters,7,Never-married,Machine-op-inspct,Other-relative,White,Female,42794,0,36,Philippines,>50K
86,Private,630110,Preschool,2,Widowed,Armed-Forces,Other-relative,White,Female,0,0,47,United-States,>50K
79,Private,21164,7th-8th,11,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,31,United-States,<=50K
21,Private,566989,10th,15,Married-civ-spouse,Armed-Forces,Not-in-family,White,Male,27279,0,35,Mexico,<=50K
35,Self-emp,747371,Doctorate,9,Married-civ-spouse,Tech-support,Own-child,Other,Female,0,0,95,United-States,<=50K
73,Private,387439,12th,13,Married-civ-spouse,Other-service,Wife,White,Male,0,0,78,United-States,>50K
41,Self-emp,117747,Assoc-acdm,7,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,44,United-States,<=50K
83,Private,714797,11th,12,Widowed,Tech-support,Other-relative,White,Male,0,0,75,United-States,<=50K
30,Self-emp,488057,Assoc-voc,11,Never-married,Farming-fishing,Own-child,Black,Male,0,0,82,United-States,>50K
79,Government,742394,1st-4th,15,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,60,United-States,<=50K
71,Government,698229,7th-8th,6,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,27,United-States,<=50K
32,Private,308747,7th-8th,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,52,United-States,>50K
86,Private,657145,5th-6th,13,Never-married,Craft-repair,Wife,White,Male,0,0,21,United-States,>50K
20,Private,14235,Bachelors,1,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,12,United-States,>50K
54,Government,776786,5th-6th,11,Divorced,Armed-Forces,Not-in-family,White,Male,0,0,91,United-States,<=50K
54,Private,396702,Some-college,2,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,16,United-States,<=50K
20,Private,22015,5th-6th,13,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Female,0,0,15,United-States,<=50K
80,Private,24601,9th,1,Never-married,Other-service,Husband,White,Female,0,0,91,United-States,>50K
52,Private,803941,5th-6th,10,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,54,United-States,<=50K
69,Private,966988,Masters,12,Never-married,Tech-support,Other-relative,White,Female,0,0,95,United-States,>50K
45,Private,420134,Bachelors,3,Married-civ-spouse,Transport-moving,Other-relative,White,Female,0,0,48,United-States,>50K
35,Private,575263,Masters,11,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States,>50K
53,Private,837952,1st-4th,5,Widowed,Prof-specialty,Not-in-family,White,Female,71940,0,18,United-States,>50K
50,Government,832125,5th-6th,1,Divorced,Handlers-cleaners,Husband,White,Male,0,0,32,United-States,<=50K
81,Self-emp,823391,Masters,4,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,21,United-States,>50K
43,Self-emp,273053,Doctorate,14,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,97,United-States,>50K
65,Private,352185,11th,13,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,613,71,United-States,>50K
57,Self-emp,899744,Masters,8,Never-married,Armed-Forces,Not-in-family,White,Female,0,0,82,United-States,<=50K
34,Private,141190,Assoc-voc,6,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,86,Other,>50K
57,Private,431854,9th,13,Never-married,Craft-repair,Own-child,White,Male,0,0,49,United-States,>50K
24,Private,602937,Prof-school,1,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,1417,63,United-States,>50K
74,Private,905988,Doctorate,12,Married-civ-spouse,Tech-support,Unmarried,Black,Male,0,0,90,United-States,<=50K
25,Private,114457,Some-college,1,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,16,United-States,<=50K
73,Without-pay,352445,5th-6th,3,Divorced,Transport-moving,Other-relative,White,Male,56653,0,26,India,<=50K
48,Private,224483,11th,14,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,59,United-States,>50K
76,Private,28480,7th-8th,10,Divorced,Transport-moving,Own-child,White,Male,76869,0,33,Philippines,>50K
75,Private,280088,5th-6th,15,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,11,United-States,<=50K
29,Private,45022,Preschool,8,Divorced,Handlers-cleaners,Husband,White,Female,0,0,92,United-States,>50K
65,Private,362769,10th,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,42,United-States,<=50K
48,Private,582995,Masters,11,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
80,Self-emp,196327,10th,14,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0,0,83,United-States,>50K
56,Private,994273,12th,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,62,United-States,<=50K
37,Private,752538,Assoc-voc,13,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,55,United-States,>50K
65,Self-emp,562996,10th,3,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,0,0,54,United-States,<=50K
88,Government,958441,Bachelors,7,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,18,United-States,<=50K
71,Self-emp,68823,11th,12,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,15,United-States,>50K
88,Private,834831,7th-8th,3,Married-civ-spouse,Other-service,Husband,White,Female,0,0,60,United-States,>50K
46,Private,516035,Assoc-voc,4,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,44,United-States,<=50K
65,Private,396564,5th-6th,9,Married-civ-spouse,Sales,Own-child,White,Female,0,0,91,United-States,>50K
73,Self-emp,731025,Preschool,13,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,0,736,62,United-States,>50K
34,Government,505236,1st-4th,4,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,28,United-States,<=50K
26,Private,786802,10th,3,Never-married,Farming-fishing,Husband,White,Male,0,0,78,United-States,<=50K
51,Private,390575,10th,5,Never-married,Tech-support,Husband,White,Male,0,0,34,United-States,<=50K
62,Self-emp,683515,10th,7,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,20,Other,<=50K
26,Private,795042,Doctorate,5,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,83,United-States,<=50K
24,Private,292982,5th-6th,4,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,8171,0,26,United-States,<=50K
33,Private,164226,5th-6th,8,Married-civ-spouse,Transport-moving,Not-in-family,Black,Male,0,0,45,United-States,<=50K
36,Private,316179,Some-college,4,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K
23,Without-pay,40294,Assoc-acdm,2,Never-married,Protective-serv,Husband,White,Female,0,0,27,United-States,<=50K
28,Private,138557,7th-8th,10,Widowed,Transport-moving,Wife,White,Male,0,0,69,United-States,<=50K
78,Private,263010,5th-6th,13,Separated,Tech-support,Unmarried,White,Female,0,0,27,United-States,<=50K
59,Private,474025,HS-grad,14,Married-civ-spouse,Other-service,Other-relative,Black,Female,0,0,10,United-States,<=50K
30,Private,608521,Preschool,6,Widowed,Exec-managerial,Other-relative,White,Male,0,0,23,United-States,<=50K
29,Private,408844,12th,2,Separated,Priv-house-serv,Not-in-family,White,Male,0,0,17,United-States,>50K
37,Private,899649,Some-college,3,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,75,United-States,>50K
67,Private,973353,11th,1,Widowed,Handlers-cleaners,Unmarried,White,Male,43605,0,60,United-States,<=50K
53,Private,952918,Assoc-voc,5,Married-civ-spouse,Armed-Forces,Other-relative,White,Male,0,0,88,United-States,<=50K
86,Self-emp,644655,HS-grad,9,Never-married,Farming-fishing,Husband,White,Male,0,0,69,United-States,>50K
54,Private,80254,Assoc-voc,2,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0,1550,43,United-States,<=50K
29,Private,291204,Prof-school,12,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,45,United-States,<=50K
57,Without-pay,141168,Doctorate,7,Divorced,Priv-house-serv,Other-relative,White,Male,0,0,71,United-States,>50K
71,Private,880315,9th,5,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Female,0,0,10,United-States,<=50K
19,Self-emp,769065,9th,2,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,94,United-States,>50K
67,Private,368076,Prof-school,8,Divorced,Priv-house-serv,Unmarried,White,Male,71775,0,51,Other,>50K
58,Self-emp,918887,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Other-relative,White,Female,0,0,10,United-States,<=50K
62,Self-emp,545346,Masters,15,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,93,United-States,<=50K
26,Private,677578,Assoc-acdm,13,Divorced,Tech-support,Unmarried,White,Male,0,0,63,United-States,>50K
79,Government,944486,10th,13,Never-married,Sales,Other-relative,White,Male,0,0,56,United-States,>50K
64,Government,856757,9th,6,Divorced,Sales,Husband,White,Male,0,0,48,United-States,<=50K
22,Private,501033,7th-8th,4,Divorced,Transport-moving,Not-in-family,White,Female,70574,0,39,United-States,<=50K
18,Private,734859,Preschool,13,Divorced,Machine-op-inspct,Wife,Other,Female,0,0,16,United-States,<=50K
61,Private,362684,Prof-school,4,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,31,United-States,<=50K
39,Self-emp,580910,Assoc-voc,2,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,59,United-States,>50K
55,Private,426893,Preschool,3,Widowed,Handlers-cleaners,Husband,Black,Male,0,0,54,United-States,<=50K
36,Private,841173,Doctorate,15,Never-married,Prof-specialty,Husband,White,Male,0,0,83,United-States,>50K
48,Private,994364,Bachelors,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,2912,81,United-States,<=50K
84,Private,954670,Masters,3,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,0,0,19,United-States,>50K
59,Private,708734,9th,13,Divorced,Protective-serv,Unmarried,White,Female,0,0,23,United-States,>50K
43,Private,319052,11th,5,Never-married,Protective-serv,Other-relative,Asian-Pac-Islander,Female,0,0,55,United-States,<=50K
30,Self-emp,650743,Bachelors,10,Divorced,Protective-serv,Other-relative,Asian-Pac-Islander,Male,0,0,84,United-States,>50K
75,Private,375612,Assoc-acdm,6,Never-married,Machine-op-inspct,Husband,White,Female,0,0,15,United-States,<=50K
35,Private,101628,Doctorate,6,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,30,United-States,<=50K
84,Private,863307,10th,14,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,71,United-States,>50K
20,Private,58316,9th,4,Never-married,Craft-repair,Unmarried,White,Male,0,0,28,United-States,>50K
72,Private,153358,Masters,6,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,97,United-States,>50K
75,Private,73539,11th,3,Separated,Adm-clerical,Other-relative,White,Female,0,0,91,United-States,<=50K
80,Private,39235,Preschool,7,Married-civ-spouse,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,0,0,71,Philippines,>50K
69,Private,742491,Bachelors,7,Married-civ-spouse,Prof-specialty,Unmarried,Black,Male,0,0,92,United-States,<=50K
41,Private,463106,11th,4,Divorced,Protective-serv,Own-child,White,Male,0,0,62,United-States,>50K
89,Private,559840,5th-6th,2,Never-married,Protective-serv,Unmarried,White,Male,0,0,33,United-States,>50K
26,Without-pay,285773,Prof-school,11,Never-married,Other-service,Other-relative,White,Female,0,0,65,Germany,>50K
54,Private,842921,Masters,7,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,0,71,United-States,>50K
70,Government,376914,Preschool,3,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,43,United-States,>50K
41,Self-emp,986462,9th,15,Divorced,Machine-op-inspct,Wife,White,Male,0,0,31,United-States,>50K
38,Private,200000,7th-8th,1,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,77,United-States,<=50K
57,Self-emp,629749,10th,2,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,66,United-States,>50K
79,Private,900199,1st-4th,10,Divorced,Priv-house-serv,Own-child,White,Female,0,0,19,United-States,<=50K
87,Private,441474,7th-8th,9,Divorced,Sales,Other-relative,Black,Male,0,0,75,United-States,>50K
86,Private,153915,Preschool,12,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,17,United-States,>50K
31,Self-emp,107571,HS-grad,15,Married-civ-spouse,Transport-moving,Unmarried,White,Female,0,0,47,United-States,<=50K
59,Private,296132,9th,8,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,71,India,<=50K
67,Self-emp,388102,Masters,15,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0,0,37,United-States,>50K
78,Private,370363,Prof-school,15,Divorced,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,19,United-States,>50K
21,Government,763882,11th,14,Never-married,Armed-Forces,Other-relative,White,Male,0,0,54,United-States,>50K
89,Private,305445,Prof-school,6,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,74,United-States,<=50K
34,Private,614801,Some-college,14,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,0,76,United-States,>50K
74,Private,673311,Masters,6,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,18,United-States,<=50K
65,Private,101607,Masters,14,Never-married,Transport-moving,Not-in-family,White,Male,0,0,14,United-States,<=50K
61,Private,347245,Masters,1,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,19,United-States,>50K
62,Government,300859,Assoc-acdm,2,Widowed,Other-service,Wife,White,Male,0,0,21,United-States,<=50K
50,Private,849407,Bachelors,4,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,0,91,United-States,>50K
48,Government,726653,Assoc-acdm,3,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,0,0,67,Canada,>50K
64,Private,714576,10th,14,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0,0,30,United-States,<=50K
23,Self-emp,47109,Prof-school,1,Divorced,Handlers-cleaners,Unmarried,White,Male,2548,0,30,United-States,>50K
89,Private,965354,10th,8,Divorced,Craft-repair,Husband,White,Male,0,0,74,United-States,<=50K
88,Private,187736,7th-8th,7,Divorced,Tech-support,Not-in-family,Black,Male,14988,0,12,United-States,<=50K
51,Government,873302,10th,4,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,78,United-States,<=50K
70,Private,910804,Doctorate,12,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,98,United-States,<=50K
31,Private,757196,Assoc-voc,12,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,73,United-States,>50K
33,Private,659373,Assoc-acdm,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,58,United-States,<=50K
60,Private,29369,5th-6th,11,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,81,United-States,<=50K
29,Private,244970,Masters,14,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,26,Mexico,>50K
87,Self-emp,521817,1st-4th,4,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,82,United-States,>50K
36,Private,527144,Assoc-voc,1,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,41,United-States,<=50K
58,Private,231009,12th,15,Married-civ-spouse,Sales,Husband,White,Male,92732,0,79,United-States,>50K
70,Private,644438,Preschool,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,39457,0,30,United-States,<=50K
46,Private,856648,Prof-school,15,Divorced,Other-service,Other-relative,White,Male,62976,0,16,United-States,<=50K
87,Private,386030,Bachelors,1,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,16,United-States,>50K
76,Government,948143,5th-6th,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,<=50K
81,Self-emp,336449,7th-8th,1,Never-married,Other-service,Other-relative,White,Female,0,0,17,United-States,<=50K
41,Private,748284,Prof-school,4,Married-civ-spouse,Tech-support,Own-child,Black,Female,0,0,82,United-States,>50K
33,Government,814938,HS-grad,1,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,37,Other,<=50K
69,Private,728985,Assoc-acdm,2,Never-married,Sales,Not-in-family,White,Female,0,0,88,United-States,>50K
23,Self-emp,532133,Prof-school,4,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,75,United-States,>50K
54,Private,743662,Bachelors,7,Never-married,Handlers-cleaners,Other-relative,White,Female,0,0,80,United-States,<=50K
21,Private,344376,Some-college,2,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,56,United-States,<=50K
55,Private,990270,HS-grad,8,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,2725,91,United-States,>50K
58,Private,800413,9th,13,Never-married,Priv-house-serv,Own-child,White,Male,0,0,95,United-States,<=50K
31,Private,792722,Prof-school,7,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,19,United-States,<=50K
88,Private,354535,Assoc-voc,9,Divorced,Armed-Forces,Wife,White,Male,0,0,42,United-States,>50K
68,Private,554077,Some-college,14,Married-civ-spouse,Farming-fishing,Other-relative,White,Female,0,0,16,United-States,>50K
82,Private,927812,9th,6,Divorced,Transport-moving,Wife,White,Male,0,0,12,United-States,<=50K
69,Private,103046,Prof-school,4,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,23,United-States,<=50K
47,Private,891340,HS-grad,6,Never-married,Exec-managerial,Other-relative,White,Female,0,0,53,United-States,<=50K
74,Private,476459,7th-8th,15,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,55,United-States,>50K
47,Private,222130,Assoc-acdm,4,Divorced,Transport-moving,Husband,White,Female,0,0,70,United-States,>50K
59,Private,701175,5th-6th,7,Never-married,Exec-managerial,Own-child,White,Female,0,899,45,United-States,>50K
28,Government,560785,Doctorate,9,Never-married,Handlers-cleaners,Husband,White,Female,0,0,22,United-States,>50K
44,Government,630348,HS-grad,3,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,25,United-States,>50K
41,Private,709319,9th,3,Never-married,Sales,Not-in-family,White,Male,0,0,89,United-States,<=50K
56,Private,700145,Preschool,2,Married-civ-spouse,Armed-Forces,Wife,White,Male,0,0,14,United-States,<=50K
89,Private,678726,11th,1,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,98,United-States,>50K
